0.0902	273
0.0902	401
0.0902	843
0.0905	183
0.0905	380
0.0906	71
0.0906	328
0.0906	884
0.0906	929
0.0907	445
0.0908	134
0.0908	217
0.0908	548
0.0909	763
0.0909	914
0.091	347
0.0911	753
0.0912	270
0.0912	525
0.0912	806
0.0913	40
0.0913	463
0.0913	680
0.0914	804
0.0915	99
0.0915	860
0.0916	75
0.0916	743
0.0917	435
0.0917	916
0.0917	988
0.0918	79
0.0918	85
0.0918	491
0.0919	970
0.0921	856
0.0923	27
0.0924	4
0.0924	915
0.0925	194
0.0926	354
0.0927	18
0.0929	447
0.0931	74
0.0932	513
0.0932	719
0.0933	198
0.0933	853
0.0933	920
0.0936	203
0.0936	502
0.0937	452
0.0937	552
0.0938	33
0.0938	279
0.0939	484
0.094	228
0.0942	410
0.0942	479
0.0942	650
0.0942	733
0.0943	119
0.0943	160
0.0943	634
0.0943	993
0.0944	597
0.0946	395
0.0947	565
0.0947	663
0.0948	243
0.0948	605
0.0948	807
0.0949	930
0.0952	658
0.0952	844
0.0952	893
0.0953	3
0.0953	314
0.0953	394
0.0954	59
0.0955	0
0.0955	126
0.0955	695
0.0955	776
0.0956	358
0.0957	319
0.0957	475
0.0958	46
0.0958	576
0.0959	219
0.0959	968
0.096	98
0.0961	82
0.0961	845
0.0962	784
0.0963	22
0.0963	787
0.0964	608
0.0966	528
0.0968	143
0.0969	645
0.0971	466
0.0971	545
0.0973	619
0.0974	453
0.0976	887
0.0977	5
0.0977	28
0.0977	497
0.0977	614
0.0978	42
0.0978	418
0.0979	894
0.0979	940
0.098	918
0.0981	242
0.0981	262
0.0984	37
0.0984	520
0.0986	21
0.0986	563
0.0986	872
0.0987	8
0.0988	780
0.0989	292
0.0989	635
0.099	196
0.0991	104
0.0992	89
0.0992	567
0.0992	822
0.0993	244
0.0993	530
0.0994	87
0.0994	774
0.0995	94
0.0996	413
0.0996	570
0.0997	206
0.0997	372
0.0997	397
0.0997	676
0.0997	728
0.0997	730
0.0998	911
0.0999	874
0.0999	903
0.1	50
0.1	349
0.1	931
0.1001	105
0.1002	174
0.1003	107
0.1003	110
0.1004	221
0.1005	20
0.1005	186
0.1005	318
0.1005	594
0.1006	362
0.1006	373
0.1007	77
0.1009	48
0.1009	571
0.101	182
0.101	462
0.1011	26
0.1011	871
0.1012	674
0.1013	109
0.1013	213
0.1013	773
0.1014	101
0.1015	32
0.1015	709
0.1017	537
0.1018	86
0.1018	370
0.1018	419
0.1018	756
0.1019	287
0.1019	381
0.1019	592
0.102	19
0.102	52
0.102	54
0.102	239
0.102	338
0.1021	458
0.1022	590
0.1022	923
0.1023	971
0.1024	761
0.1024	886
0.1024	941
0.1025	135
0.1025	438
0.1025	642
0.1026	165
0.1026	518
0.1027	660
0.1029	265
0.1029	391
0.1029	697
0.1029	814
0.103	707
0.1031	416
0.1031	512
0.1032	369
0.1032	616
0.1033	558
0.1034	264
0.1034	307
0.1034	457
0.1036	316
0.1036	541
0.1036	555
0.1036	951
0.1037	485
0.1038	187
0.104	286
0.104	685
0.1041	65
0.1041	125
0.1041	282
0.1041	499
0.1041	522
0.1041	665
0.1042	708
0.1045	60
0.1045	965
0.1046	705
0.1046	875
0.1048	673
0.1048	739
0.1048	817
0.1049	662
0.1049	769
0.105	25
0.105	448
0.105	669
0.105	870
0.1052	793
0.1053	508
0.1053	808
0.1054	322
0.1055	116
0.1055	227
0.1055	896
0.1056	81
0.1056	202
0.1056	500
0.1056	764
0.1057	625
0.1058	535
0.1058	792
0.106	320
0.106	543
0.1062	749
0.1062	881
0.1063	293
0.1063	912
0.1064	9
0.1064	591
0.1064	667
0.1064	706
0.1064	746
0.1064	847
0.1065	108
0.1065	251
0.1065	767
0.1065	961
0.1066	897
0.1067	97
0.1067	504
0.1069	385
0.107	17
0.107	168
0.107	987
0.1071	300
0.1071	899
0.1072	387
0.1073	257
0.1073	955
0.1074	172
0.1074	176
0.1074	748
0.1074	917
0.1077	85
0.1077	986
0.108	298
0.108	677
0.1081	34
0.1082	96
0.1083	947
0.1084	6
0.1084	80
0.1085	47
0.1085	169
0.1085	584
0.1085	934
0.1086	91
0.1086	742
0.1087	44
0.1087	376
0.1088	61
0.1088	276
0.1088	313
0.1088	488
0.1088	505
0.1089	247
0.1089	253
0.1089	324
0.109	33
0.109	249
0.109	623
0.109	736
0.1091	40
0.1091	310
0.1092	408
0.1092	422
0.1092	593
