0.0031	-0.0620656796	-0.0620656796	-0.0628066584	-0.0628066584	-0.0628066584	-0.0628066584	-0.0628066584	-0.0628066584
0.0032	-0.0619813502	-0.0619813502	-0.0627436265	-0.0627436265	-0.0627436265	-0.0627436265	-0.0627436265	-0.0627436265
0.0033	-0.0618974417	-0.0618974417	-0.0626809075	-0.0626809075	-0.0626809075	-0.0626809075	-0.0626809075	-0.0626809075
0.0034	-0.0618139543	-0.0618139543	-0.0626185015	-0.0626185015	-0.0626185015	-0.0626185015	-0.0626185015	-0.0626185015
0.0035	-0.061730884	-0.061730884	-0.0625564083	-0.0625564083	-0.0625564083	-0.0625564083	-0.0625564083	-0.0625564083
0.0036	-0.061648231	-0.061648231	-0.0624946281	-0.0624946281	-0.0624946281	-0.0624946281	-0.0624946281	-0.0624946281
0.0037	-0.0615659915	-0.0615659915	-0.0624331534	-0.0624331534	-0.0624331534	-0.0624331534	-0.0624331534	-0.0624331534
0.0038	-0.0614841618	-0.0614841618	-0.0623719878	-0.0623719878	-0.0623719878	-0.0623719878	-0.0623719878	-0.0623719878
0.0039	-0.0614027418	-0.0614027418	-0.0623111278	-0.0623111278	-0.0623111278	-0.0623111278	-0.0623111278	-0.0623111278
0.004	-0.0613217279	-0.0613217279	-0.0622505732	-0.0622505732	-0.0622505732	-0.0622505732	-0.0622505732	-0.0622505732
0.0041	-0.0612411201	-0.0612411201	-0.0621903203	-0.0621903203	-0.0621903203	-0.0621903203	-0.0621903203	-0.0621903203
0.0042	-0.0611609146	-0.0611609146	-0.0621303692	-0.0621303692	-0.0621303692	-0.0621303692	-0.0621303692	-0.0621303692
0.0043	-0.0610811114	-0.0610811114	-0.0620707162	-0.0620707162	-0.0620707162	-0.0620707162	-0.0620707162	-0.0620707162
0.0044	-0.0610017069	-0.0610017069	-0.0620113611	-0.0620113611	-0.0620113611	-0.0620113611	-0.0620113611	-0.0620113611
0.0045	-0.0609226972	-0.0609226972	-0.0619523041	-0.0619523041	-0.0619523041	-0.0619523041	-0.0619523041	-0.0619523041
0.0046	-0.0608440824	-0.0608440824	-0.0618935414	-0.0618935414	-0.0618935414	-0.0618935414	-0.0618935414	-0.0618935414
0.0047	-0.0607658625	-0.0607658625	-0.0618350729	-0.0618350729	-0.0618350729	-0.0618350729	-0.0618350729	-0.0618350729
